pro_code,user_id,cate_id,brand_id,name,description,short_description,ingredients,how_to_use,price,price_poi,quantity,weight,barcode,slug_url,seo_title,seo_url,seo_keyword,seo_description,view_count,sales_count,status,credit_type_id,minimum_eligiblity_value
,1,1,3,מקרן פלטת צבעים,,"הילד אוהב מדע? מקרן פלטת הצבעים יאפשר לילדך ללמוד את פלטת הצבעים של האור בצגים ואת הצבעים שיווצרו משילובם. בנוסף הוא יוכל להיזכר בכל פעם שירצה.
המקרן מקרין את שלושת צבעי היסוד של האור: אדום ירוק וכחול (RGB)
ואת הצבעים המתקבלים משילובם: צהוב, מג'נטה, ציאן ולבן (CMYK).
מספר רכיבים: 16
רמת קושי: בינוני – 5
הרכבת מקרן 1 | הרכבת מקרן 2 | הרכבת מקרן 3",,,32.6,32.6,100,1,,,,,,,0,0,0,1,
,1,4,3,פנסופר (לד יחיד),,"פנס עוצמתי וקומפקטי.
הפנס משמש כמחזיק מפתחות.
תאורת הפנס נעשית בעזרת לד לבן חזק.
מצויין כפרוייקט ראשון.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.",,,10.0,10.0,100,1,,,,,,,0,0,0,1,
,1,4,3,אתרוג מאיר (כולל חיישן),,"הקישוט הייחודי לסוכה שכולם יעופו עליו והילד יוכל להראות את היכולות שלו ולא רק בציור.
אתרוג מבוסס לדים שנדלק באופן אוטומטי כשמחשיך.
האתרוג מאיר בצבעים מתחלפים.
ניתן לתלות אותו כקישוט בסוכה.
מספר רכיבים: 11
רמת קושי: מתחילים – 3",,,27.8,27.8,100,1,,,,,,,0,0,0,1,
,1,4,3,רכב אויר,,,,,130.5,130.5,100,1,,,,,,,0,0,0,1,
,1,4,3,פנס טיולים,,,,,20.0,20.0,100,1,,,,,,,0,0,0,1,
,1,4,3,מג'יקאר,,,,,95.0,95.0,100,1,,,,,,,0,0,0,1,
,1,4,3,בית העומר,,"יצירה אלקטרונית לימודית
שתגרום לילדך לא לשכוח לספור את העומר.
הלוח זוהר כשמכבים את האור.
תאורה אלקטרונית שנדלקת בלחיצת כפתור.
הערכה כוללת:

כרטיס אלקטרוני
8 רכיבי אלקטרוניקה
25 כרטיסי ימים
הוראות הדרכה ולימוד, של המעגל האלקטרוני

יצירה מקורית ובלעדית, תוצרת הארץ.",,,70.0,70.0,100,1,,,,,,,0,0,0,1,
,1,3,3,רעשן קטן,,,,,20.0,20.0,100,1,,,,,,,0,0,0,1,
,1,3,3,רעשן גדול,,,,,30.0,30.0,100,1,,,,,,,0,0,0,1,
,1,3,3,סביבון,,,,,25.0,25.0,100,1,,,,,,,0,0,0,1,
,1,3,3,כדור פורח,,,,,20.0,20.0,100,1,,,,,,,0,0,0,1,
,1,6,3,Blook,,,,,50.0,50.0,100,1,,,,,,,0,0,0,1,
,1,6,3,Mix,,,,,50.0,50.0,100,1,,,,,,,0,0,0,1,
,1,6,3,צ'יינג'ר,,,,,50.0,50.0,100,1,,,,,,,0,0,0,1,
,1,6,3,תעמיס לי,,,,,50.0,50.0,100,1,,,,,,,0,0,0,1,
,1,3,3,חנוכיה אלקטרונית מאירה ומנגנת (מתחילים),,,,,50.0,50.0,100,1,,,,,,,0,0,0,1,
